,x,y,Team,Against,Scored,Match No,Season,Angle,Distance,Colour,ScoredBinary,Proba,Proba_exp
546,104.256,-96.19200000000001,b-mouth,cpalace,Missed,21,16/17,0.7451899609999999,141.8527913,r,0,0.011931226000000001,0.010377507
8703,155.328,50.768,burnley,everton,Missed,314,16/17,0.315898684,163.4141285,r,0,0.009145351999999999,0.010361849
8853,137.408,70.47399999999999,b-mouth,m-brough,Missed,323,16/17,0.47389950200000003,154.4264975,r,0,0.010428131,0.01035578
6432,117.24799999999999,-87.84200000000001,leicester,sunderland,Missed,294,16/17,0.642987811,146.50361930000003,r,0,0.011372253,0.010277604000000001
5120,158.912,46.76,man-city,spurs,Missed,213,16/17,0.28617408699999997,165.6487891,r,0,0.008769599,0.010258661
3795,155.776,50.768,man-utd,cpalace,Missed,152,16/17,0.315049194,163.8400195,r,0,0.009030172,0.010252866999999999
7134,154.43200000000002,-52.438,spurs,west-ham,Missed,344,16/17,0.327338648,163.0919571,r,0,0.009137084,0.010249314
7566,128.89600000000002,-78.824,liverpool,m-brough,Missed,375,16/17,0.548855628,151.0873979,r,0,0.010777501,0.010215356
9542,107.39200000000001,94.85600000000001,man-utd,sunderland,Missed,311,16/17,0.723494052,143.28538799999998,r,0,0.011645245,0.010196453000000001
3365,154.43200000000002,52.772,wba,watford,Missed,135,16/17,0.329276552,163.19965259999998,r,0,0.009088815,0.010183352
104,127.104,-80.494,leicester,hull-city,Missed,3,16/17,0.564540194,150.4483661,r,0,0.010831587,0.010177473000000001
1947,138.304,70.47399999999999,stoke,sunderland,Missed,75,16/17,0.47126525799999996,155.2242929,r,0,0.010194074000000001,0.010153048000000001
4393,110.52799999999999,93.186,cpalace,watford,Missed,177,16/17,0.700473765,144.5685629,r,0,0.011434547,0.010092967
1182,80.064,109.21799999999999,cpalace,stoke,Missed,46,16/17,0.938221372,135.4208832,r,0,0.012126721000000002,0.010089882
2304,137.408,71.81,cpalace,liverpool,Missed,90,16/17,0.481567024,155.0407513,r,0,0.010151468,0.01004459
5901,149.952,-58.784,b-mouth,wba,Missed,255,16/17,0.373607136,161.0625995,r,0,0.009315724000000001,0.010031713000000001
8501,176.832,22.044,man-utd,wba,Missed,288,16/17,0.12402089599999999,178.2007131,r,0,0.006894199,0.009991838000000001
6541,80.96,109.21799999999999,west-ham,arsenal,Missed,297,16/17,0.9329060290000001,135.95254,r,0,0.011986238,0.009970795
3069,133.82399999999998,75.484,liverpool,sunderland,Missed,124,16/17,0.513569376,153.644711,r,0,0.010285721999999999,0.009967998
2990,126.656,81.83,chelsea,spurs,Missed,121,16/17,0.573615081,150.7908858,r,0,0.010620898,0.009935280999999999
3883,132.928,-76.486,chelsea,sunderland,Missed,156,16/17,0.52213048,153.3621902,r,0,0.010292259,0.009922466999999999
2369,153.088,55.778,m-brough,b-mouth,Missed,92,16/17,0.349403384,162.9328728,r,0,0.008988467,0.009908014
3694,132.032,77.488,west-ham,liverpool,Missed,147,16/17,0.5307225520000001,153.0909506,r,0,0.010294813,0.009874113
387,136.512,73.48,cpalace,spurs,Missed,15,16/17,0.493791086,155.0317275,r,0,0.010034584000000001,0.009856273
7351,118.14399999999999,-88.844,west-ham,liverpool,Missed,364,16/17,0.6447783229999999,147.8217206,r,0,0.010888915,0.009832236
9030,122.176,-85.838,m-brough,man-city,Missed,341,16/17,0.612453141,149.3155626,r,0,0.01071702,0.009826225
1237,139.2,71.142,spurs,sunderland,Missed,48,16/17,0.472470354,156.3260188,r,0,0.009833028,0.009804415
8365,127.552,81.83,man-utd,m-brough,Missed,281,16/17,0.5704065460000001,151.5442563,r,0,0.010402968,0.009752565999999999
9395,133.376,-76.82,stoke,s-hampton,Missed,377,16/17,0.522559719,153.91708730000002,r,0,0.010108798,0.009749565
2591,122.624,-85.838,sunderland,b-mouth,Missed,100,16/17,0.610732532,149.6823557,r,0,0.010611033999999998,0.009738158
3139,146.816,-63.794,man-utd,west-ham,Missed,127,16/17,0.409903663,160.0768949,r,0,0.009278301,0.009712811
9147,140.99200000000002,-69.806,everton,watford,Missed,355,16/17,0.45972483399999997,157.3264812,r,0,0.009644932,0.009711345
4877,157.56799999999998,51.43600000000001,stoke,watford,Missed,198,16/17,0.315530922,165.75082719999997,r,0,0.008495315,0.00970411
4489,148.16,62.458,burnley,sunderland,Missed,181,16/17,0.39895144299999996,160.7867761,r,0,0.009168935,0.009688855
2856,140.54399999999998,70.47399999999999,hull-city,sunderland,Missed,115,16/17,0.46479676600000003,157.2234099,r,0,0.009628929,0.009662228
4504,118.59200000000001,-89.178,sunderland,burnley,Missed,181,16/17,0.64476273,148.3805181,r,0,0.01069823,0.009659863000000001
6516,144.576,-66.46600000000001,arsenal,west-ham,Missed,297,16/17,0.43091630299999995,159.1224338,r,0,0.009369985,0.009648361
5082,115.904,-91.182,b-mouth,watford,Missed,210,16/17,0.666580132,147.471673,r,0,0.01077979,0.009639672
2275,156.224,53.44,man-utd,chelsea,Missed,88,16/17,0.329595454,165.111392,r,0,0.008551615,0.009638096
902,159.808,-49.431999999999995,m-brough,cpalace,Missed,35,16/17,0.29998625100000004,167.2785685,r,0,0.008216708,0.009557666
2282,109.632,-95.85799999999999,man-city,s-hampton,Missed,89,16/17,0.718468257,145.6294324,r,0,0.010865931,0.009515191
4920,116.8,91.182,hull-city,b-mouth,Missed,201,16/17,0.66284136,148.17691159999998,r,0,0.010580174,0.009475357
4165,135.168,-76.486,man-city,arsenal,Missed,167,16/17,0.514937277,155.3077475,r,0,0.009745089,0.009456365999999999
7549,135.168,-76.486,b-mouth,leicester,Missed,374,16/17,0.514937277,155.3077475,r,0,0.009745089,0.009456365999999999
5745,152.64,58.784,stoke,cpalace,Missed,244,16/17,0.367609258,163.56811499999998,r,0,0.008654720999999999,0.009426655
4190,95.744,-104.208,spurs,burnley,Missed,168,16/17,0.8277030670000001,141.5140304,r,0,0.011132699,0.009419203000000001
6498,86.336,-108.884,watford,wba,Missed,296,16/17,0.900389091,138.959096,r,0,0.011248316000000001,0.009362337
2270,156.672,54.442,man-utd,chelsea,Missed,88,16/17,0.334437258,165.8615294,r,0,0.008311322,0.009353513
5519,148.608,-63.794,b-mouth,everton,Missed,232,16/17,0.405487741,161.72202109999998,r,0,0.008844725999999999,0.009324187
4717,124.416,-86.17200000000001,man-city,burnley,Missed,191,16/17,0.605750267,151.3438292,r,0,0.010116142,0.009311883
113,44.224,-120.90799999999999,man-city,sunderland,Missed,4,16/17,1.220145951,128.74201580000002,r,0,0.011396733999999999,0.00930098
1161,114.11200000000001,-93.854,west-ham,wba,Missed,45,16/17,0.688294367,147.7502009,r,0,0.010462423,0.009266403000000001
7428,140.096,72.812,man-utd,s-hampton,Missed,368,16/17,0.47930620799999996,157.887544,r,0,0.009296466,0.009253783
1442,114.11200000000001,94.18799999999999,wba,stoke,Missed,55,16/17,0.690037771,147.9625895,r,0,0.010374751,0.009180884
9037,129.344,-82.83200000000001,m-brough,man-city,Missed,341,16/17,0.569597469,153.59365400000002,r,0,0.009756952,0.009164087
9047,145.92,67.80199999999999,man-city,m-brough,Missed,341,16/17,0.434971392,160.9029447,r,0,0.008820981,0.009092248
1143,124.416,-87.17399999999999,b-mouth,man-city,Missed,44,16/17,0.611172475,151.9165802,r,0,0.009882149,0.00907326
15,137.856,75.818,swansea,burnley,Missed,0,16/17,0.502827617,157.3297361,r,0,0.009248486,0.009064383
2834,126.208,-85.838,b-mouth,stoke,Missed,114,16/17,0.597266376,152.63230819999998,r,0,0.009791974,0.009057447
575,178.62400000000002,-25.718000000000004,everton,stoke,Missed,22,16/17,0.142995726,180.4659217,r,0,0.006297875,0.009049261999999999
4381,134.72,-78.824,watford,cpalace,Missed,177,16/17,0.529387854,156.08555790000003,r,0,0.009375358,0.00902901
2289,139.648,-74.482,man-city,s-hampton,Missed,89,16/17,0.489974423,158.2691765,r,0,0.009089983000000001,0.00899295
5609,124.86399999999999,-87.17399999999999,stoke,wba,Missed,237,16/17,0.609484342,152.2836983,r,0,0.009783929,0.008991858
1596,136.064,77.822,chelsea,hull-city,Missed,61,16/17,0.519540184,156.7471715,r,0,0.00926909,0.008986026
6702,125.76,86.506,burnley,m-brough,Missed,305,16/17,0.6025356820000001,152.6396594,r,0,0.009739729,0.008984500999999999
7832,116.8,93.186,swansea,arsenal,Missed,204,16/17,0.6734135240000001,149.4184413,r,0,0.010068548,0.008971214
4511,149.504,-64.796,sunderland,burnley,Missed,181,16/17,0.408969397,162.941608,r,0,0.008480436,0.008943922
7546,161.6,-50.768,b-mouth,leicester,Missed,374,16/17,0.30439502399999996,169.3869825,r,0,0.007652026,0.008933905
9318,101.568,102.87200000000001,watford,chelsea,Missed,365,16/17,0.7917764759999999,144.563851,r,0,0.010467047,0.008922402
283,136.96,77.488,liverpool,burnley,Missed,11,16/17,0.514870804,157.36083290000002,r,0,0.009131889,0.008884856
6048,123.96799999999999,-88.51,swansea,burnley,Missed,262,16/17,0.62004343,152.32230669999998,r,0,0.00967228,0.008841624000000001
1128,167.424,-43.754,man-city,b-mouth,Missed,44,16/17,0.255619512,173.0468384,r,0,0.007143773000000001,0.008835202
9651,130.688,-83.5,m-brough,chelsea,Missed,353,16/17,0.5685511129999999,155.0857935,r,0,0.009315878,0.008764398
4092,176.38400000000001,-31.396,man-utd,wba,Missed,164,16/17,0.17615309699999998,179.156424,r,0,0.006356806,0.008750559
8908,127.104,86.506,stoke,swansea,Missed,325,16/17,0.597581546,153.74886940000002,r,0,0.00944876,0.008742906
2080,123.072,-89.846,burnley,everton,Missed,82,16/17,0.630595991,152.3778885,r,0,0.009556813,0.008689701
8271,65.28,118.57,chelsea,stoke,Scored,276,16/17,1.067522623,135.3525888,b,1,0.010721148,0.008680415
90,50.048,121.91,hull-city,leicester,Missed,3,16/17,1.181243432,131.78334650000002,r,0,0.010749334,0.008678406
8374,80.512,-113.89399999999999,man-utd,m-brough,Missed,281,16/17,0.955452545,139.4776877,r,0,0.010489746999999999,0.008590745
8002,76.928,-115.23,s-hampton,west-ham,Missed,234,16/17,0.982145134,138.5491613,r,0,0.010526408999999999,0.008586623
9424,143.232,73.48,wba,swansea,Missed,378,16/17,0.474004405,160.98048400000002,r,0,0.008471666999999999,0.008505825
4348,136.96,79.492,sunderland,man-utd,Missed,175,16/17,0.525885325,158.3572533,r,0,0.00875372,0.00847029
2800,128.44799999999998,86.84,s-hampton,liverpool,Missed,113,16/17,0.59448524,155.0486192,r,0,0.009094776,0.008434595999999999
6006,154.88,-61.79,man-utd,b-mouth,Missed,260,16/17,0.37960435299999995,166.7507676,r,0,0.007732741,0.008418919
662,163.392,51.77,spurs,liverpool,Missed,26,16/17,0.306838735,171.39742869999998,r,0,0.0071617669999999994,0.008402964
179,135.168,81.49600000000001,s-hampton,watford,Missed,6,16/17,0.542566558,157.8353137,r,0,0.00875665,0.008383232
7490,144.576,72.812,west-ham,burnley,Missed,371,16/17,0.46654291600000003,161.8759004,r,0,0.008294397,0.008382909000000001
9044,119.488,93.854,man-city,m-brough,Missed,341,16/17,0.66581694,151.9406314,r,0,0.009364223,0.008368147
9468,143.68,-73.814,man-utd,b-mouth,Scored,8,16/17,0.474578193,161.53157280000002,b,1,0.008320221,0.008358463
7239,129.344,86.506,everton,swansea,Missed,350,16/17,0.589481987,155.60577869999997,r,0,0.008979109,0.008352662
3917,134.27200000000002,-82.83200000000001,spurs,hull-city,Missed,157,16/17,0.55275124,157.7659983,r,0,0.008689460999999999,0.008268082
172,141.44,76.486,s-hampton,watford,Missed,6,16/17,0.495726448,160.7960876,r,0,0.008343256,0.0082554
1425,98.88,107.214,stoke,wba,Missed,55,16/17,0.825814002,145.84956699999998,r,0,0.00972283,0.008169677
1902,103.36,-104.876,west-ham,cpalace,Missed,73,16/17,0.792678236,147.24898969999998,r,0,0.009605391999999999,0.008154106999999999
7259,133.82399999999998,83.834,man-utd,arsenal,Missed,351,16/17,0.559641092,157.9145419,r,0,0.008590888,0.008142135
159,130.24,87.17399999999999,s-hampton,watford,Missed,6,16/17,0.589846627,156.72193169999997,r,0,0.008663832,0.008062689
5586,130.688,86.84,burnley,watford,Missed,236,16/17,0.5864895529999999,156.9093335,r,0,0.008640651,0.008057251999999999
2742,110.976,100.868,s-hampton,hull-city,Missed,106,16/17,0.737719968,149.9667496,r,0,0.009296098000000001,0.008046612
1304,129.792,-87.84200000000001,arsenal,chelsea,Missed,50,16/17,0.594978741,156.72326,r,0,0.00862035,0.007999112
8768,130.688,-87.17399999999999,watford,swansea,Missed,319,16/17,0.588260366,157.094429,r,0,0.008575304,0.007989142
2051,146.816,73.146,man-utd,liverpool,Missed,79,16/17,0.462218953,164.02827549999998,r,0,0.007779472,0.007917108
3002,148.16,-71.81,spurs,chelsea,Missed,121,16/17,0.45131563399999997,164.6452602,r,0,0.0077099709999999995,0.007916639
2455,132.032,86.506,watford,hull-city,Missed,95,16/17,0.580014834,157.8471953,r,0,0.008440391,0.007904381
2732,122.624,93.854,s-hampton,hull-city,Missed,106,16/17,0.653272084,154.4189713,r,0,0.008762901,0.007877168
8821,91.712,111.89,liverpool,wba,Missed,321,16/17,0.884180715,144.6736432,r,0,0.009535715,0.00787024
8766,97.536,-109.552,watford,swansea,Missed,319,16/17,0.84335682,146.6796237,r,0,0.00931045,0.007762006
403,114.11200000000001,100.2,chelsea,watford,Missed,16,16/17,0.720574412,151.86042450000002,r,0,0.008901599,0.007752613
8188,127.104,91.182,s-hampton,watford,Missed,263,16/17,0.622296096,156.4275677,r,0,0.008473501,0.007744091999999999
1121,178.176,-36.74,man-city,b-mouth,Missed,44,16/17,0.20335051399999998,181.9244749,r,0,0.0056689340000000005,0.00768206
5876,126.656,-91.85,west-ham,watford,Missed,254,16/17,0.627434455,156.454993,r,0,0.008423939,0.007677351999999999
3484,114.11200000000001,100.868,hull-city,m-brough,Missed,139,16/17,0.723870192,152.3020091,r,0,0.008749762,0.007606405
9520,149.952,71.81,burnley,hull-city,Missed,253,16/17,0.446614655,166.2596716,r,0,0.007358354,0.007605935
7775,143.68,78.49,wba,s-hampton,Missed,186,16/17,0.49998530399999996,163.721173,r,0,0.007572213,0.007503933000000001
5223,126.208,-93.186,arsenal,burnley,Missed,217,16/17,0.636004978,156.8824077,r,0,0.008241517,0.00747673
4263,142.784,-79.492,m-brough,burnley,Missed,171,16/17,0.5079947810000001,163.420466,r,0,0.007585486,0.007473331999999999
3346,136.064,-85.50399999999999,spurs,swansea,Missed,134,16/17,0.561047808,160.6995523,r,0,0.007853645,0.007454884
2999,136.512,85.50399999999999,spurs,chelsea,Missed,121,16/17,0.559567981,161.0790494,r,0,0.007770798000000001,0.007385439000000001
782,131.584,89.846,s-hampton,arsenal,Missed,30,16/17,0.5990911320000001,159.331895,r,0,0.007904000000000001,0.007326613
6508,112.76799999999999,-103.206,wba,watford,Missed,296,16/17,0.74115321,152.86628230000002,r,0,0.008451371,0.007285476
2273,157.12,66.46600000000001,man-utd,chelsea,Missed,88,16/17,0.40019829999999995,170.60018630000002,r,0,0.006707082,0.00725675
5168,127.104,93.854,stoke,man-utd,Missed,215,16/17,0.636037748,158.0000004,r,0,0.007954135,0.007216871999999999
2782,159.808,-64.462,cpalace,man-city,Missed,110,16/17,0.383409499,172.319315,r,0,0.006455221,0.007113275
8342,136.512,-87.84200000000001,leicester,west-ham,Scored,279,16/17,0.5717742339999999,162.3321998,b,1,0.007379535,0.006967610999999999
855,136.512,-88.176,leicester,liverpool,Missed,33,16/17,0.573502555,162.5131783,r,0,0.007324915,0.006909507
2475,151.744,74.482,hull-city,watford,Missed,95,16/17,0.456292661,169.03789469999998,r,0,0.00667363,0.006886608000000001
6674,132.928,91.85,spurs,swansea,Missed,302,16/17,0.604643585,161.5743658,r,0,0.007321227,0.0067712219999999995
7106,127.552,-96.52600000000001,watford,liverpool,Missed,343,16/17,0.647812235,159.9586865,r,0,0.007389491,0.006661548000000001
1175,145.024,82.49799999999999,west-ham,wba,Missed,45,16/17,0.5172058270000001,166.84687759999997,r,0,0.00674261,0.00663213
9317,175.04,51.102,watford,chelsea,Missed,365,16/17,0.28405032399999997,182.34696599999998,r,0,0.0051698809999999994,0.006451939
4644,122.624,101.20200000000001,b-mouth,swansea,Missed,187,16/17,0.6899805259999999,158.99210730000001,r,0,0.007313358000000001,0.0064423219999999995
1398,103.80799999999999,113.226,leicester,man-utd,Missed,53,16/17,0.8287650790000001,153.6106375,r,0,0.0075797469999999995,0.006278565
9092,121.728,102.87200000000001,sunderland,hull-city,Missed,347,16/17,0.701640879,159.37488630000001,r,0,0.00714344,0.006252369
7486,149.952,-80.828,west-ham,burnley,Missed,371,16/17,0.494378715,170.3489592,r,0,0.006168061999999999,0.006199594
7055,104.704,-113.226,man-utd,swansea,Missed,340,16/17,0.8244825490000001,154.2175564,r,0,0.00746615,0.006189768000000001
2566,139.648,90.18,b-mouth,sunderland,Missed,100,16/17,0.573393362,166.23476259999998,r,0,0.006508849000000001,0.006157787
589,178.176,50.768,man-utd,hull-city,Missed,23,16/17,0.277576036,185.2675816,r,0,0.00474079,0.006023653
7022,97.088,118.57,stoke,west-ham,Missed,336,16/17,0.88468207,153.2479189,r,0,0.007261368000000001,0.005880015
4859,84.544,123.914,cpalace,swansea,Missed,197,16/17,0.972062482,150.0078909,r,0,0.0073919419999999994,0.005840648
80,124.416,104.208,hull-city,leicester,Missed,3,16/17,0.697237608,162.2918615,r,0,0.006539176999999999,0.00572994
1322,128.89600000000002,101.536,b-mouth,everton,Missed,51,16/17,0.667217936,164.0845456,r,0,0.00636036,0.005668459
7463,142.784,91.182,spurs,leicester,Missed,369,16/17,0.568320055,169.4149574,r,0,0.005912145,0.005627223000000001
189,191.61599999999999,-37.074,arsenal,liverpool,Missed,7,16/17,0.191119227,195.1696004,r,0,0.0037630109999999997,0.005511311999999999
8525,125.76,-104.876,watford,sunderland,Missed,290,16/17,0.695094821,163.7514976,r,0,0.006255784,0.005485146
6717,177.28,-57.448,stoke,liverpool,Missed,306,16/17,0.31337454,186.3557649,r,0,0.004422074000000001,0.005435105
6641,161.6,75.484,s-hampton,cpalace,Missed,301,16/17,0.436986191,178.36029340000002,r,0,0.005055694,0.005402994
8305,108.288,116.23200000000001,burnley,sunderland,Missed,277,16/17,0.820765558,158.8589587,r,0,0.0064660180000000005,0.005330155
2597,205.05599999999998,-17.702,burnley,cpalace,Missed,101,16/17,0.08611414,205.8186676,r,0,0.0029693470000000002,0.005311733000000001
3746,100.22399999999999,-120.574,b-mouth,leicester,Missed,150,16/17,0.877304208,156.7894756,r,0,0.006535477,0.005268974
2104,129.792,103.874,everton,burnley,Missed,82,16/17,0.6749307109999999,166.24010090000002,r,0,0.005894603000000001,0.005227246
1685,67.968,132.264,b-mouth,watford,Missed,64,16/17,1.096105425,148.70579919999997,r,0,0.006827563,0.005208062
8822,184.896,50.434,liverpool,wba,Missed,321,16/17,0.266291406,191.6510349,r,0,0.003911443,0.0051608
1984,101.12,120.90799999999999,spurs,wba,Missed,76,16/17,0.874287204,157.61979209999998,r,0,0.006384005999999999,0.005144936
4622,163.392,76.82,m-brough,man-utd,Missed,185,16/17,0.43949001200000004,180.54987690000002,r,0,0.004703806,0.0050401479999999995
1779,146.816,92.852,spurs,man-city,Missed,69,16/17,0.563930034,173.7136487,r,0,0.005178642,0.004963525999999999
3148,155.328,85.50399999999999,man-utd,west-ham,Missed,127,16/17,0.503206928,177.3068572,r,0,0.004900949,0.004945618
2877,129.344,-107.214,spurs,west-ham,Missed,116,16/17,0.6921196470000001,168.00211940000003,r,0,0.0054807,0.004806815
4667,152.64,-89.178,arsenal,cpalace,Missed,188,16/17,0.528748736,176.78146189999998,r,0,0.004860922,0.004802365
3020,170.112,-72.47800000000001,hull-city,wba,Missed,122,16/17,0.402768539,184.9084991,r,0,0.004243632,0.004752105
5007,175.04,-67.134,wba,spurs,Missed,205,16/17,0.366232501,187.4725995,r,0,0.0040528429999999996,0.004737306
5169,119.488,-114.56200000000001,stoke,man-utd,Missed,215,16/17,0.764354485,165.53499319999997,r,0,0.005524930999999999,0.004650390999999999
